Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;HashTable;Key;RandomKeys;Size;UseCapacity
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;24,056117;13,598435;B/op;Concurrent;Int;true;6502000;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;3;NaN;counts;Concurrent;Int;true;6502000;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;3120;NaN;ms;Concurrent;Int;true;6502000;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;165,347739;55,826467;ns/op;Concurrent;Int;true;7298000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;224,266394;58,550643;MB/sec;Concurrent;Int;true;7298000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;40,869702;2,850097;B/op;Concurrent;Int;true;7298000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;136,104014;1,60552;MB/sec;Concurrent;Int;true;7298000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;24,807356;7,971336;B/op;Concurrent;Int;true;7298000;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;3;NaN;counts;Concurrent;Int;true;7298000;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;3077;NaN;ms;Concurrent;Int;true;7298000;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;167,739524;71,413254;ns/op;Concurrent;Int;true;8192000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;217,809998;114,312941;MB/sec;Concurrent;Int;true;8192000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;40,241925;10,54984;B/op;Concurrent;Int;true;8192000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;136,13453;2,416022;MB/sec;Concurrent;Int;true;8192000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;25,161705;10,883394;B/op;Concurrent;Int;true;8192000;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;3;NaN;counts;Concurrent;Int;true;8192000;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;3073;NaN;ms;Concurrent;Int;true;8192000;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;174,495709;38,649833;ns/op;Concurrent;Int;true;9195000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;205,000981;88,470574;MB/sec;Concurrent;Int;true;9195000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,410388;11,318376;B/op;Concurrent;Int;true;9195000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;136,22247;2,218532;MB/sec;Concurrent;Int;true;9195000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;26,192088;5,872285;B/op;Concurrent;Int;true;9195000;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;3;NaN;counts;Concurrent;Int;true;9195000;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;3070;NaN;ms;Concurrent;Int;true;9195000;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;174,039003;11,377303;ns/op;Concurrent;Int;true;10321000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;199,44786;53,396796;MB/sec;Concurrent;Int;true;10321000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,223366;12,719089;B/op;Concurrent;Int;true;10321000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;136,204396;0,985641;MB/sec;Concurrent;Int;true;10321000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;26,102114;1,70799;B/op;Concurrent;Int;true;10321000;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;3;NaN;counts;Concurrent;Int;true;10321000;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;3178;NaN;ms;Concurrent;Int;true;10321000;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;180,881807;112,649658;ns/op;Concurrent;Int;true;11585000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;189,149215;161,985675;MB/sec;Concurrent;Int;true;11585000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;37,640248;9,531733;B/op;Concurrent;Int;true;11585000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;136,130797;0,688503;MB/sec;Concurrent;Int;true;11585000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;27,118754;16,981241;B/op;Concurrent;Int;true;11585000;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;3;NaN;counts;Concurrent;Int;true;11585000;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;3169;NaN;ms;Concurrent;Int;true;11585000;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;172,52758;57,927041;ns/op;Concurrent;Int;true;13004000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;220,991678;93,837353;MB/sec;Concurrent;Int;true;13004000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;42,041381;27,139115;B/op;Concurrent;Int;true;13004000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;136,122316;2,11387;MB/sec;Concurrent;Int;true;13004000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;25,892823;8,73892;B/op;Concurrent;Int;true;13004000;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;3;NaN;counts;Concurrent;Int;true;13004000;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;3328;NaN;ms;Concurrent;Int;true;13004000;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;181,302239;60,764752;ns/op;Concurrent;Int;true;14596000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;204,902086;180,698896;MB/sec;Concurrent;Int;true;14596000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;40,898289;22,982147;B/op;Concurrent;Int;true;14596000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;136,197112;1,389387;MB/sec;Concurrent;Int;true;14596000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;27,200593;8,859188;B/op;Concurrent;Int;true;14596000;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;3;NaN;counts;Concurrent;Int;true;14596000;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;3506;NaN;ms;Concurrent;Int;true;14596000;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;198,565144;37,554162;ns/op;Concurrent;Int;true;16384000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;182,860691;28,263754;MB/sec;Concurrent;Int;true;16384000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,986785;1,441485;B/op;Concurrent;Int;true;16384000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;136,195419;1,515498;MB/sec;Concurrent;Int;true;16384000;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;29,783969;5,375522;B/op;Concurrent;Int;true;16384000;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;3;NaN;counts;Concurrent;Int;true;16384000;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;3364;NaN;ms;Concurrent;Int;true;16384000;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;45,230812;59,146333;ns/op;ConcurrentV7;Int;true;1024;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;1008,07292;1283,585721;MB/sec;ConcurrentV7;Int;true;1024;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;50,085954;0,000303;B/op;ConcurrentV7;Int;true;1024;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;292,635412;9247,002357;MB/sec;ConcurrentV7;Int;true;1024;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;15,760472;498,016001;B/op;ConcurrentV7;Int;true;1024;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,173676;5,487992;MB/sec;ConcurrentV7;Int;true;1024;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen.norm;avgt;1;3;0,009354;0,295567;B/op;ConcurrentV7;Int;true;1024;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;1;NaN;counts;ConcurrentV7;Int;true;1024;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;2;NaN;ms;ConcurrentV7;Int;true;1024;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;39,193368;57,78323;ns/op;ConcurrentV7;Int;true;1149;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;942,890383;1331,579849;MB/sec;ConcurrentV7;Int;true;1149;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;40,543076;0,000194;B/op;ConcurrentV7;Int;true;1149;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;292,468613;9241,731652;MB/sec;ConcurrentV7;Int;true;1149;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;11,849544;374,434377;B/op;ConcurrentV7;Int;true;1149;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,173793;5,491684;MB/sec;ConcurrentV7;Int;true;1149;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen.norm;avgt;1;3;0,007041;0,222499;B/op;ConcurrentV7;Int;true;1149;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;1;NaN;counts;ConcurrentV7;Int;true;1149;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;2;NaN;ms;ConcurrentV7;Int;true;1149;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;41,939454;54,814203;ns/op;ConcurrentV7;Int;true;1290;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;860,186853;1087,741706;MB/sec;ConcurrentV7;Int;true;1290;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,609306;0,00046;B/op;ConcurrentV7;Int;true;1290;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;292,260711;9235,162154;MB/sec;ConcurrentV7;Int;true;1290;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;13,055063;412,527633;B/op;ConcurrentV7;Int;true;1290;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,173933;5,496107;MB/sec;ConcurrentV7;Int;true;1290;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen.norm;avgt;1;3;0,007769;0,245507;B/op;ConcurrentV7;Int;true;1290;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;1;NaN;counts;ConcurrentV7;Int;true;1290;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;2;NaN;ms;ConcurrentV7;Int;true;1290;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;39,824634;52,648039;ns/op;ConcurrentV7;Int;true;1448;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;1005,47663;1293,880176;MB/sec;ConcurrentV7;Int;true;1448;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;43,961324;0,000471;B/op;ConcurrentV7;Int;true;1448;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;291,723619;9218,19057;MB/sec;ConcurrentV7;Int;true;1448;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;13,831566;437,064406;B/op;ConcurrentV7;Int;true;1448;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,173757;5,490552;MB/sec;ConcurrentV7;Int;true;1448;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen.norm;avgt;1;3;0,008238;0,260325;B/op;ConcurrentV7;Int;true;1448;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;1;NaN;counts;ConcurrentV7;Int;true;1448;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;2;NaN;ms;ConcurrentV7;Int;true;1448;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;41,684048;54,431392;ns/op;ConcurrentV7;Int;true;1625;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;999,819558;1265,707345;MB/sec;ConcurrentV7;Int;true;1625;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;45,760008;0,000258;B/op;ConcurrentV7;Int;true;1625;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;291,783533;9220,08377;MB/sec;ConcurrentV7;Int;true;1625;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;14,470463;457,252966;B/op;ConcurrentV7;Int;true;1625;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,173598;5,485522;MB/sec;ConcurrentV7;Int;true;1625;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen.norm;avgt;1;3;0,008609;0,272044;B/op;ConcurrentV7;Int;true;1625;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;1;NaN;counts;ConcurrentV7;Int;true;1625;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;2;NaN;ms;ConcurrentV7;Int;true;1625;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;45,789511;61,644473;ns/op;ConcurrentV7;Int;true;1825;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;996,003812;1299,104981;MB/sec;ConcurrentV7;Int;true;1825;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;50,064666;0,000759;B/op;ConcurrentV7;Int;true;1825;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;291,685564;9216,98805;MB/sec;ConcurrentV7;Int;true;1825;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;15,91754;502,979223;B/op;ConcurrentV7;Int;true;1825;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,174491;5,513762;MB/sec;ConcurrentV7;Int;true;1825;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen.norm;avgt;1;3;0,009522;0,300891;B/op;ConcurrentV7;Int;true;1825;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;1;NaN;counts;ConcurrentV7;Int;true;1825;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;2;NaN;ms;ConcurrentV7;Int;true;1825;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;45,417488;63,853738;ns/op;ConcurrentV7;Int;true;2048;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;984,922416;1332,930849;MB/sec;ConcurrentV7;Int;true;2048;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;49,105472;0,000345;B/op;ConcurrentV7;Int;true;2048;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;291,604296;9214,420059;MB/sec;ConcurrentV7;Int;true;2048;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;15,856358;501,045925;B/op;ConcurrentV7;Int;true;2048;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,174502;5,514107;MB/sec;ConcurrentV7;Int;true;2048;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen.norm;avgt;1;3;0,009489;0,299837;B/op;ConcurrentV7;Int;true;2048;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;1;NaN;counts;ConcurrentV7;Int;true;2048;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;2;NaN;ms;ConcurrentV7;Int;true;2048;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;42,233636;53,066857;ns/op;ConcurrentV7;Int;true;2299;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;858,699976;1037,710166;MB/sec;ConcurrentV7;Int;true;2299;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,832972;0,000326;B/op;ConcurrentV7;Int;true;2299;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;291,033349;9196,378677;MB/sec;ConcurrentV7;Int;true;2299;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;13,126821;414,795138;B/op;ConcurrentV7;Int;true;2299;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,175406;5,54267;MB/sec;ConcurrentV7;Int;true;2299;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen.norm;avgt;1;3;0,007912;0,249998;B/op;ConcurrentV7;Int;true;2299;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;1;NaN;counts;ConcurrentV7;Int;true;2299;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;2;NaN;ms;ConcurrentV7;Int;true;2299;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;37,415684;57,182084;ns/op;ConcurrentV7;Int;true;2580;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;949,79538;1396,243467;MB/sec;ConcurrentV7;Int;true;2580;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,979843;0,000679;B/op;ConcurrentV7;Int;true;2580;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;290,84301;9190,364133;MB/sec;ConcurrentV7;Int;true;2580;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;11,233166;354,957437;B/op;ConcurrentV7;Int;true;2580;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,176269;5,569943;MB/sec;ConcurrentV7;Int;true;2580;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen.norm;avgt;1;3;0,006808;0,215127;B/op;ConcurrentV7;Int;true;2580;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;1;NaN;counts;ConcurrentV7;Int;true;2580;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;2;NaN;ms;ConcurrentV7;Int;true;2580;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;39,472717;60,414146;ns/op;ConcurrentV7;Int;true;2896;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;956,060843;1408,141071;MB/sec;ConcurrentV7;Int;true;2896;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;41,383998;0,001292;B/op;ConcurrentV7;Int;true;2896;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;291,098121;9198,425406;MB/sec;ConcurrentV7;Int;true;2896;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;11,858006;374,701784;B/op;ConcurrentV7;Int;true;2896;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,175268;5,538305;MB/sec;ConcurrentV7;Int;true;2896;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen.norm;avgt;1;3;0,00714;0,225605;B/op;ConcurrentV7;Int;true;2896;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;1;NaN;counts;ConcurrentV7;Int;true;2896;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;2;NaN;ms;ConcurrentV7;Int;true;2896;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;50,586827;69,894167;ns/op;ConcurrentV7;Int;true;3251;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;882,381949;1165,576633;MB/sec;ConcurrentV7;Int;true;3251;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;48,99662;0,002332;B/op;ConcurrentV7;Int;true;3251;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;290,365293;9175,268736;MB/sec;ConcurrentV7;Int;true;3251;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;15,504303;489,921321;B/op;ConcurrentV7;Int;true;3251;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,176348;5,572422;MB/sec;ConcurrentV7;Int;true;3251;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen.norm;avgt;1;3;0,009416;0,297544;B/op;ConcurrentV7;Int;true;3251;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;1;NaN;counts;ConcurrentV7;Int;true;3251;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;2;NaN;ms;ConcurrentV7;Int;true;3251;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;51,549945;67,960193;ns/op;ConcurrentV7;Int;true;3649;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;878,636421;1117,728653;MB/sec;ConcurrentV7;Int;true;3649;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;49,742982;0,001778;B/op;ConcurrentV7;Int;true;3649;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;289,896893;9160,467736;MB/sec;ConcurrentV7;Int;true;3649;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;15,731088;497,087511;B/op;ConcurrentV7;Int;true;3649;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,17889;5,65274;MB/sec;ConcurrentV7;Int;true;3649;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen.norm;avgt;1;3;0,009707;0,306743;B/op;ConcurrentV7;Int;true;3649;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;1;NaN;counts;ConcurrentV7;Int;true;3649;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;2;NaN;ms;ConcurrentV7;Int;true;3649;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;51,966669;70,090111;ns/op;ConcurrentV7;Int;true;4096;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;848,180641;1098,197492;MB/sec;ConcurrentV7;Int;true;4096;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;48,396518;0,001593;B/op;ConcurrentV7;Int;true;4096;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;289,642387;9152,425584;MB/sec;ConcurrentV7;Int;true;4096;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;16,057876;507,413703;B/op;ConcurrentV7;Int;true;4096;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,177014;5,593473;MB/sec;ConcurrentV7;Int;true;4096;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen.norm;avgt;1;3;0,009814;0,310104;B/op;ConcurrentV7;Int;true;4096;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;1;NaN;counts;ConcurrentV7;Int;true;4096;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;2;NaN;ms;ConcurrentV7;Int;true;4096;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;40,579731;56,039553;ns/op;ConcurrentV7;Int;true;4598;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;886,370533;1172,427669;MB/sec;ConcurrentV7;Int;true;4598;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,479777;0,001437;B/op;ConcurrentV7;Int;true;4598;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;289,128334;9136,182015;MB/sec;ConcurrentV7;Int;true;4598;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;12,351958;390,310188;B/op;ConcurrentV7;Int;true;4598;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,180553;5,705311;MB/sec;ConcurrentV7;Int;true;4598;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen.norm;avgt;1;3;0,007713;0,243739;B/op;ConcurrentV7;Int;true;4598;true
org.kblees.hashtable.AddBenchmark.add:·gc.count;avgt;1;3;1;NaN;counts;ConcurrentV7;Int;true;4598;true
org.kblees.hashtable.AddBenchmark.add:·gc.time;avgt;1;3;2;NaN;ms;ConcurrentV7;Int;true;4598;true
org.kblees.hashtable.AddBenchmark.add;avgt;1;3;38,752019;55,749766;ns/op;ConcurrentV7;Int;true;5161;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate;avgt;1;3;909,377213;1256,722873;MB/sec;ConcurrentV7;Int;true;5161;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,663819;0,000532;B/op;ConcurrentV7;Int;true;5161;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space;avgt;1;3;288,512679;9116,727903;MB/sec;ConcurrentV7;Int;true;5161;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Eden_Space.norm;avgt;1;3;11,671715;368,815162;B/op;ConcurrentV7;Int;true;5161;true
org.kblees.hashtable.AddBenchmark.add:·gc.churn.G1_Old_Gen;avgt;1;3;0,178602;5,643667;MB/sec;ConcurrentV7;Int;true;5161;true
