"Benchmark";"Mode";"Threads";"Samples";"Score";"Score Error (99,9%)";"Unit";"HashTable";"Key";"RandomKeys";"Size";"UseCapacity"
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;27,858245;7,352348;"ns/op";Koloboke;Int;true;1024;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;28,175290;6,441973;"ns/op";Koloboke;Int;true;1149;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;31,514852;5,384357;"ns/op";Koloboke;Int;true;1290;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;44,593195;3,572154;"ns/op";Koloboke;Int;true;1448;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;41,914144;2,743965;"ns/op";Koloboke;Int;true;1625;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;40,992577;0,404309;"ns/op";Koloboke;Int;true;1825;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;36,226153;0,799075;"ns/op";Koloboke;Int;true;2048;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;34,214561;2,199570;"ns/op";Koloboke;Int;true;2299;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;33,075840;0,729313;"ns/op";Koloboke;Int;true;2580;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;44,933100;0,319312;"ns/op";Koloboke;Int;true;2896;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;43,497593;1,035296;"ns/op";Koloboke;Int;true;3251;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;40,336820;0,857014;"ns/op";Koloboke;Int;true;3649;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;36,149579;1,843387;"ns/op";Koloboke;Int;true;4096;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;36,053059;7,691386;"ns/op";Koloboke;Int;true;4598;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;35,232647;1,230877;"ns/op";Koloboke;Int;true;5161;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;48,680394;7,275921;"ns/op";Koloboke;Int;true;5793;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;45,280104;2,524436;"ns/op";Koloboke;Int;true;6502;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;42,387656;7,414653;"ns/op";Koloboke;Int;true;7298;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;39,624100;2,365863;"ns/op";Koloboke;Int;true;8192;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;37,984627;6,247876;"ns/op";Koloboke;Int;true;9195;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;36,756395;7,841624;"ns/op";Koloboke;Int;true;10321;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;50,427858;6,182699;"ns/op";Koloboke;Int;true;11585;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;46,480152;2,182962;"ns/op";Koloboke;Int;true;13004;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;44,660270;7,083954;"ns/op";Koloboke;Int;true;14596;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;43,143822;3,540062;"ns/op";Koloboke;Int;true;16384;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;30,523381;6,489662;"ns/op";FastUtil;Int;true;1024;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;32,327231;6,853866;"ns/op";FastUtil;Int;true;1149;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;28,320433;2,466616;"ns/op";FastUtil;Int;true;1290;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;28,223573;4,801014;"ns/op";FastUtil;Int;true;1448;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;40,647242;3,989261;"ns/op";FastUtil;Int;true;1625;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;37,155029;1,489529;"ns/op";FastUtil;Int;true;1825;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;36,593882;1,542503;"ns/op";FastUtil;Int;true;2048;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;35,161202;1,214671;"ns/op";FastUtil;Int;true;2299;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;35,512462;2,906907;"ns/op";FastUtil;Int;true;2580;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;33,873342;1,606883;"ns/op";FastUtil;Int;true;2896;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;44,289652;1,974289;"ns/op";FastUtil;Int;true;3251;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;41,021278;0,492476;"ns/op";FastUtil;Int;true;3649;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;39,729086;0,913354;"ns/op";FastUtil;Int;true;4096;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;38,224767;0,378075;"ns/op";FastUtil;Int;true;4598;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;39,158524;0,997117;"ns/op";FastUtil;Int;true;5161;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;34,902837;0,603396;"ns/op";FastUtil;Int;true;5793;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;47,846516;15,506326;"ns/op";FastUtil;Int;true;6502;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;44,089438;1,574140;"ns/op";FastUtil;Int;true;7298;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;41,256269;1,004581;"ns/op";FastUtil;Int;true;8192;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;40,823511;5,608594;"ns/op";FastUtil;Int;true;9195;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;39,369233;2,519766;"ns/op";FastUtil;Int;true;10321;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;37,795620;0,712146;"ns/op";FastUtil;Int;true;11585;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;50,712980;0,508735;"ns/op";FastUtil;Int;true;13004;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;47,539394;2,493789;"ns/op";FastUtil;Int;true;14596;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;45,686256;2,429752;"ns/op";FastUtil;Int;true;16384;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;31,819192;6,810548;"ns/op";SwissTable;Int;true;1024;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;30,997569;2,983761;"ns/op";SwissTable;Int;true;1149;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;27,980984;0,702920;"ns/op";SwissTable;Int;true;1290;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;26,587229;1,297779;"ns/op";SwissTable;Int;true;1448;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;34,644982;0,889532;"ns/op";SwissTable;Int;true;1625;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;33,188031;4,478079;"ns/op";SwissTable;Int;true;1825;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;30,468030;0,276421;"ns/op";SwissTable;Int;true;2048;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;28,949533;1,617708;"ns/op";SwissTable;Int;true;2299;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;27,376911;0,865005;"ns/op";SwissTable;Int;true;2580;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;26,013020;0,226110;"ns/op";SwissTable;Int;true;2896;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;34,586051;0,793140;"ns/op";SwissTable;Int;true;3251;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;32,631506;0,372137;"ns/op";SwissTable;Int;true;3649;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;30,879181;0,409921;"ns/op";SwissTable;Int;true;4096;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;28,635650;1,349704;"ns/op";SwissTable;Int;true;4598;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;27,265657;2,081260;"ns/op";SwissTable;Int;true;5161;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;26,080099;0,992119;"ns/op";SwissTable;Int;true;5793;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;34,451731;2,268416;"ns/op";SwissTable;Int;true;6502;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;32,673889;1,323570;"ns/op";SwissTable;Int;true;7298;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;30,916302;1,014163;"ns/op";SwissTable;Int;true;8192;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;29,602102;0,769327;"ns/op";SwissTable;Int;true;9195;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;27,831180;0,753244;"ns/op";SwissTable;Int;true;10321;false
