Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;MissPercent;RandomKeys;Size;Type
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,364448;2,032115;ns/op;0;true;18390000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;65,530693;0,686493;ns/op;0;true;18390000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,435661;1,29446;ns/op;0;true;18390000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;71,438952;1,737602;ns/op;0;true;20643000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;71,119913;0,700612;ns/op;0;true;20643000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;78,66236;2,057919;ns/op;0;true;20643000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;82,034183;2,092082;ns/op;0;true;20643000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,214533;1,481922;ns/op;0;true;20643000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;69,61666;0,610656;ns/op;0;true;20643000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,761349;1,129442;ns/op;0;true;20643000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;74,50701;2,178709;ns/op;0;true;20643000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;76,353446;1,502332;ns/op;0;true;23170000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;76,412038;0,904373;ns/op;0;true;23170000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;84,289528;6,420494;ns/op;0;true;23170000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;84,009679;1,099377;ns/op;0;true;23170000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;71,101447;1,309929;ns/op;0;true;23170000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;64,571348;0,987329;ns/op;0;true;23170000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;70,666318;2,590395;ns/op;0;true;23170000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;85,545424;2,380528;ns/op;0;true;23170000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;61,864818;0,272782;ns/op;0;true;26008000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;80,523036;4,106611;ns/op;0;true;26008000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;85,170237;1,650376;ns/op;0;true;26008000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;87,991853;0,825948;ns/op;0;true;26008000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;62,63331;1,519997;ns/op;0;true;26008000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;65,03543;0,347709;ns/op;0;true;26008000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;64,285863;2,436783;ns/op;0;true;26008000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;63,601961;0,86846;ns/op;0;true;26008000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;64,310299;2,802462;ns/op;0;true;29193000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;84,759769;2,952815;ns/op;0;true;29193000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;88,253549;1,664588;ns/op;0;true;29193000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;94,051234;1,059102;ns/op;0;true;29193000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;64,268225;1,544062;ns/op;0;true;29193000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;66,356473;1,98636;ns/op;0;true;29193000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;64,790474;0,845792;ns/op;0;true;29193000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;64,439273;0,821678;ns/op;0;true;29193000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;65,983271;1,737864;ns/op;0;true;32768000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;65,521588;0,581988;ns/op;0;true;32768000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;92,2896;0,475819;ns/op;0;true;32768000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;79,817579;2,163245;ns/op;0;true;32768000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;65,118413;0,538962;ns/op;0;true;32768000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,407455;0,676849;ns/op;0;true;32768000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;65,797118;0,522893;ns/op;0;true;32768000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;66,976996;2,673565;ns/op;0;true;32768000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,734346;0,528874;ns/op;0;true;36781000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;68,292323;0,858785;ns/op;0;true;36781000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;78,682767;1,419963;ns/op;0;true;36781000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;81,186146;3,153105;ns/op;0;true;36781000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,242342;1,355262;ns/op;0;true;36781000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;68,676348;2,00834;ns/op;0;true;36781000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,701645;0,520266;ns/op;0;true;36781000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;69,685993;1,288946;ns/op;0;true;36781000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;72,719138;0,475027;ns/op;0;true;41285000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;73,066747;0,869287;ns/op;0;true;41285000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;81,388595;1,524156;ns/op;0;true;41285000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;83,297893;0,650045;ns/op;0;true;41285000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;69,463318;1,824336;ns/op;0;true;41285000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;70,443295;0,874962;ns/op;0;true;41285000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;69,699546;0,614073;ns/op;0;true;41285000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;76,477046;1,341101;ns/op;0;true;41285000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;78,421231;0,680736;ns/op;0;true;46341000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;85,373402;6,446979;ns/op;0;true;46341000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;84,705862;1,538804;ns/op;0;true;46341000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;96,843452;14,585463;ns/op;0;true;46341000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;76,232733;4,331151;ns/op;0;true;46341000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,605126;2,564171;ns/op;0;true;46341000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;74,289669;2,635598;ns/op;0;true;46341000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;89,389842;1,848884;ns/op;0;true;46341000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;62,924132;0,525698;ns/op;0;true;52016000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;82,662155;2,233465;ns/op;0;true;52016000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;88,677417;3,309339;ns/op;0;true;52016000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;91,715103;2,834387;ns/op;0;true;52016000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;64,091701;0,800786;ns/op;0;true;52016000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;66,736756;1,086404;ns/op;0;true;52016000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;65,705066;0,856824;ns/op;0;true;52016000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;64,732975;0,698537;ns/op;0;true;52016000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;63,720482;0,666915;ns/op;0;true;58386000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;87,709173;2,33112;ns/op;0;true;58386000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;94,78096;2,290744;ns/op;0;true;58386000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;98,698507;2,313189;ns/op;0;true;58386000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,365174;1,288555;ns/op;0;true;58386000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,899042;2,510719;ns/op;0;true;58386000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;66,345173;2,729577;ns/op;0;true;58386000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;65,662451;0,533933;ns/op;0;true;58386000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;65,690871;0,730963;ns/op;0;true;65536000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;65,800057;0,910203;ns/op;0;true;65536000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;95,041347;1,240884;ns/op;0;true;65536000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;81,524236;2,094977;ns/op;0;true;65536000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;66,067048;1,486802;ns/op;0;true;65536000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;71,069145;13,442646;ns/op;0;true;65536000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;66,992421;0,818073;ns/op;0;true;65536000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,532621;2,938487;ns/op;0;true;65536000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;68,605831;0,562419;ns/op;0;true;73562000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;69,526135;1,810888;ns/op;0;true;73562000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;81,720318;2,806017;ns/op;0;true;73562000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;81,506099;1,47503;ns/op;0;true;73562000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,754141;1,422098;ns/op;0;true;73562000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;69,670692;0,645386;ns/op;0;true;73562000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;69,536244;2,355203;ns/op;0;true;73562000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;70,583845;0,938345;ns/op;0;true;73562000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;74,343589;3,058204;ns/op;0;true;82570000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;74,28816;1,310359;ns/op;0;true;82570000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;83,336572;1,814859;ns/op;0;true;82570000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;83,849888;4,289541;ns/op;0;true;82570000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;69,681747;1,467181;ns/op;0;true;82570000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;72,141547;0,906059;ns/op;0;true;82570000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;70,516983;0,896401;ns/op;0;true;82570000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;77,811238;1,144077;ns/op;0;true;82570000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;79,38831;0,874726;ns/op;0;true;92682000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;80,612394;2,206254;ns/op;0;true;92682000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;85,022615;0,801046;ns/op;0;true;92682000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;86,623371;2,335891;ns/op;0;true;92682000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;74,367371;1,518264;ns/op;0;true;92682000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;68,046225;4,353789;ns/op;0;true;92682000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;74,585966;3,253372;ns/op;0;true;92682000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;89,680319;2,982335;ns/op;0;true;92682000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,786387;2,448324;ns/op;0;true;104032000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;82,467404;0,759192;ns/op;0;true;104032000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;87,885018;1,018476;ns/op;0;true;104032000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;91,70723;2,798678;ns/op;0;true;104032000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;64,108289;0,423445;ns/op;0;true;104032000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;66,881022;2,57191;ns/op;0;true;104032000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;65,50697;1,046962;ns/op;0;true;104032000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;65,349971;2,141446;ns/op;0;true;104032000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;65,517046;2,760691;ns/op;0;true;116772000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;86,814259;2,430844;ns/op;0;true;116772000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;91,336657;0,606477;ns/op;0;true;116772000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;96,633154;1,859463;ns/op;0;true;116772000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;65,782209;1,631979;ns/op;0;true;116772000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,3849;0,758234;ns/op;0;true;116772000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,177801;3,077514;ns/op;0;true;116772000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;68,06758;2,50372;ns/op;0;true;116772000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;66,760362;2,446785;ns/op;0;true;131072000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;66,898428;2,458128;ns/op;0;true;131072000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;97,333348;5,402034;ns/op;0;true;131072000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;83,260356;6,974148;ns/op;0;true;131072000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;66,650899;1,317619;ns/op;0;true;131072000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;68,153316;2,702379;ns/op;0;true;131072000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,363206;1,193596;ns/op;0;true;131072000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;68,517323;2,394465;ns/op;0;true;131072000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;72,561608;8,354552;ns/op;0;true;147123000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;69,435863;0,893235;ns/op;0;true;147123000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;80,253004;1,96074;ns/op;0;true;147123000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;92,086771;13,153593;ns/op;0;true;147123000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,754796;1,449835;ns/op;0;true;147123000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;71,691272;4,24007;ns/op;0;true;147123000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;69,717651;1,702755;ns/op;0;true;147123000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;71,579641;2,482384;ns/op;0;true;147123000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;76,144384;3,730495;ns/op;0;true;165140000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;73,514282;0,345937;ns/op;0;true;165140000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;83,402278;4,735869;ns/op;0;true;165140000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;84,679336;2,898778;ns/op;0;true;165140000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;70,821031;2,853864;ns/op;0;true;165140000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;75,844351;6,213612;ns/op;0;true;165140000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;73,273353;6,838487;ns/op;0;true;165140000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;78,259591;2,110242;ns/op;0;true;165140000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;80,001493;1,312375;ns/op;0;true;185364000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;81,751365;3,011262;ns/op;0;true;185364000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;87,343838;2,907467;ns/op;0;true;185364000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;89,514434;9,926609;ns/op;0;true;185364000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;74,85836;2,428596;ns/op;0;true;185364000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,892702;7,132582;ns/op;0;true;185364000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;75,645633;2,90562;ns/op;0;true;185364000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;90,028203;4,287707;ns/op;0;true;185364000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;68,580841;13,637684;ns/op;0;true;208064000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;83,885;2,354216;ns/op;0;true;208064000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;89,57861;4,216306;ns/op;0;true;208064000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;95,693268;10,751533;ns/op;0;true;208064000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;68,594551;10,406796;ns/op;0;true;208064000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,274715;0,523262;ns/op;0;true;208064000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;67,035577;4,137986;ns/op;0;true;208064000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;66,798426;7,408081;ns/op;0;true;208064000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;64,959104;0,607551;ns/op;0;true;233544000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;86,347228;2,364434;ns/op;0;true;233544000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;93,232543;3,474115;ns/op;0;true;233544000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;100,050922;9,068043;ns/op;0;true;233544000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;68,162184;8,598535;ns/op;0;true;233544000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;68,592715;2,556711;ns/op;0;true;233544000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;68,013606;3,267735;ns/op;0;true;233544000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;71,498269;12,751901;ns/op;0;true;233544000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;89,958119;4,650926;ns/op;0;true;262144000;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;68,936328;9,42612;ns/op;0;true;262144000;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;97,610881;5,080242;ns/op;0;true;262144000;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;104,165159;3,156173;ns/op;0;true;262144000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;66,810383;0,626087;ns/op;0;true;262144000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;70,304627;2,716441;ns/op;0;true;262144000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;75,425005;16,620078;ns/op;0;true;262144000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;69,917483;7,684223;ns/op;0;true;262144000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;11,524378;1,474801;ns/op;50;true;1024;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;10,718801;0,277742;ns/op;50;true;1024;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;9,9724;0,522729;ns/op;50;true;1024;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;12,468174;0,272124;ns/op;50;true;1024;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;10,388572;0,391604;ns/op;50;true;1024;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;11,549111;0,366408;ns/op;50;true;1024;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;11,00267;0,383766;ns/op;50;true;1024;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;11,930848;1,239609;ns/op;50;true;1024;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;11,717957;0,787881;ns/op;50;true;1149;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;11,073506;0,399793;ns/op;50;true;1149;Array94
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;9,074604;0,101291;ns/op;50;true;1149;Cellar
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;12,789406;1,157351;ns/op;50;true;1149;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;10,655617;0,316539;ns/op;50;true;1149;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;12,151594;0,412794;ns/op;50;true;1149;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;11,268395;0,331095;ns/op;50;true;1149;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;11,701886;0,300114;ns/op;50;true;1149;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;11,83448;0,835494;ns/op;50;true;1290;Array
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;9;11,541375;0,552208;ns/op;50;true;1290;Array94
