Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;RandomKeys;Size;Type;UseCapacity
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;99,61538;1,128301;ns/op;true;1625k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;31,874322;9,129179;ns/op;true;1625k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;35,549464;0,382407;ns/op;true;1625k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;35,793859;0,594586;ns/op;true;1625k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;35,357494;3,557187;ns/op;true;1625k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;36,436721;6,582914;ns/op;true;1625k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;18,334431;2,997659;ns/op;true;1825k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;104,49634;1,859503;ns/op;true;1825k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;35,151579;0,831112;ns/op;true;1825k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;34,897647;0,50754;ns/op;true;1825k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,678562;4,788533;ns/op;true;1825k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;34,757096;1,747111;ns/op;true;1825k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,158813;4,60397;ns/op;true;1825k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;16,372827;1,757328;ns/op;true;2048k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;102,275897;4,436607;ns/op;true;2048k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;35,269636;0,165105;ns/op;true;2048k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;35,467396;0,240213;ns/op;true;2048k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,689608;0,464427;ns/op;true;2048k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;36,308077;0,661956;ns/op;true;2048k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,345364;1,146617;ns/op;true;2048k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;23,513298;0,313664;ns/op;true;2299k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;101,08297;2,945418;ns/op;true;2299k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;35,668368;0,72881;ns/op;true;2299k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;36,020313;1,043787;ns/op;true;2299k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,190143;0,317537;ns/op;true;2299k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;36,497724;0,327779;ns/op;true;2299k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;36,734665;0,272561;ns/op;true;2299k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;22,978586;0,471831;ns/op;true;2580k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;100,60002;3,390067;ns/op;true;2580k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;36,258265;0,383817;ns/op;true;2580k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;36,680433;0,667995;ns/op;true;2580k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;36,950823;0,466769;ns/op;true;2580k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,195658;0,331692;ns/op;true;2580k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;36,527823;0,752485;ns/op;true;2580k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;22,699162;0,343588;ns/op;true;2896k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;102,097477;1,545265;ns/op;true;2896k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,727071;0,47401;ns/op;true;2896k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,918327;2,751825;ns/op;true;2896k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;36,14345;0,459891;ns/op;true;2896k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;38,972537;0,604632;ns/op;true;2896k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,167703;0,560781;ns/op;true;2896k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;22,221788;0,15162;ns/op;true;3251k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;101,344149;0,213373;ns/op;true;3251k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;36,449055;0,213789;ns/op;true;3251k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;38,966427;0,173958;ns/op;true;3251k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,641108;3,53287;ns/op;true;3251k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,170296;1,135899;ns/op;true;3251k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;35,979318;0,083796;ns/op;true;3251k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;21,883744;0,096201;ns/op;true;3649k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;104,609735;3,403204;ns/op;true;3649k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,028922;0,107973;ns/op;true;3649k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,138093;0,438273;ns/op;true;3649k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;36,474246;0,105899;ns/op;true;3649k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,303162;0,275897;ns/op;true;3649k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,271198;1,853782;ns/op;true;3649k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;21,690955;0,218123;ns/op;true;4096k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;109,573666;1,730914;ns/op;true;4096k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;38,076199;1,057227;ns/op;true;4096k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,872895;6,931535;ns/op;true;4096k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;36,603198;1,520689;ns/op;true;4096k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,761878;0,246974;ns/op;true;4096k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,782483;0,702285;ns/op;true;4096k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;23,027997;2,848904;ns/op;true;4598k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;107,612213;7,005559;ns/op;true;4598k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,517105;0,535216;ns/op;true;4598k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;42,561993;0,317795;ns/op;true;4598k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,900269;0,860441;ns/op;true;4598k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,156458;0,165002;ns/op;true;4598k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,506516;1,462575;ns/op;true;4598k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;22,535433;2,719287;ns/op;true;5161k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;107,115775;6,188226;ns/op;true;5161k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,892914;0,804044;ns/op;true;5161k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;44,139647;0,576757;ns/op;true;5161k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,337858;1,889123;ns/op;true;5161k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,019451;0,460897;ns/op;true;5161k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,166509;0,147547;ns/op;true;5161k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;22,076447;2,34803;ns/op;true;5793k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;108,23382;3,5439;ns/op;true;5793k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,11887;0,574241;ns/op;true;5793k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,671663;2,020767;ns/op;true;5793k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,290153;0,392111;ns/op;true;5793k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;44,509118;0,446542;ns/op;true;5793k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;36,834865;0,36823;ns/op;true;5793k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;21,717677;1,307308;ns/op;true;6502k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;109,029766;3,460697;ns/op;true;6502k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,313087;4,89007;ns/op;true;6502k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;44,558416;4,089887;ns/op;true;6502k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,518305;1,59605;ns/op;true;6502k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,704423;2,015356;ns/op;true;6502k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,807008;0,359612;ns/op;true;6502k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;20,413212;2,155507;ns/op;true;7298k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;107,679012;4,943822;ns/op;true;7298k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,051064;4,82794;ns/op;true;7298k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;44,285195;0,516012;ns/op;true;7298k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,658992;0,40441;ns/op;true;7298k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,609259;1,606787;ns/op;true;7298k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,175351;0,554543;ns/op;true;7298k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;20,933861;2,012974;ns/op;true;8192k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;111,324771;8,207592;ns/op;true;8192k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,035627;3,618689;ns/op;true;8192k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;44,727535;0,62308;ns/op;true;8192k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;38,598848;2,951956;ns/op;true;8192k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;42,39753;2,005079;ns/op;true;8192k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,881729;2,712392;ns/op;true;8192k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;32,15356;5,002143;ns/op;true;9195k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;111,803129;4,605218;ns/op;true;9195k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,565885;0,36803;ns/op;true;9195k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;45,341923;1,486315;ns/op;true;9195k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;38,717428;2,365269;ns/op;true;9195k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;42,419747;2,399176;ns/op;true;9195k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,731413;3,558284;ns/op;true;9195k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;31,412478;0,160126;ns/op;true;10321k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;111,783497;5,333738;ns/op;true;10321k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,54156;3,084822;ns/op;true;10321k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;45,687423;2,03577;ns/op;true;10321k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,768273;0,989468;ns/op;true;10321k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,502678;1,536123;ns/op;true;10321k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,861811;3,596874;ns/op;true;10321k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;31,179435;1,320541;ns/op;true;11585k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;112,430087;4,900418;ns/op;true;11585k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,263459;0,265825;ns/op;true;11585k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;42,470429;0,481609;ns/op;true;11585k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,614847;2,475545;ns/op;true;11585k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;45,243744;0,614017;ns/op;true;11585k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,428021;1,941745;ns/op;true;11585k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;31,706389;0,259585;ns/op;true;13004k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;112,791195;10,62039;ns/op;true;13004k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,178357;2,192456;ns/op;true;13004k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;42,794289;0,284167;ns/op;true;13004k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,785026;0,651006;ns/op;true;13004k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,687702;0,467045;ns/op;true;13004k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,383621;0,421454;ns/op;true;13004k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;30,991668;2,142554;ns/op;true;14596k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;112,828432;6,299679;ns/op;true;14596k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,086236;0,567678;ns/op;true;14596k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,058472;2,965458;ns/op;true;14596k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,721898;0,531837;ns/op;true;14596k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,835398;1,794132;ns/op;true;14596k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,090262;0,487037;ns/op;true;14596k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;31,01738;0,54186;ns/op;true;16384k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;117,336187;4,76586;ns/op;true;16384k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,226741;0,414202;ns/op;true;16384k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;44,968113;0,696377;ns/op;true;16384k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,934728;0,141444;ns/op;true;16384k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,282277;0,365681;ns/op;true;16384k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,369171;0,356175;ns/op;true;16384k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;38,940383;0,52443;ns/op;true;18390k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;116,637071;1,628416;ns/op;true;18390k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,177385;0,645459;ns/op;true;18390k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;44,495814;0,519199;ns/op;true;18390k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,146232;0,680894;ns/op;true;18390k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,015435;0,880118;ns/op;true;18390k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,89587;0,461735;ns/op;true;18390k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;38,523068;0,377251;ns/op;true;20643k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;118,164718;2,018016;ns/op;true;20643k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,916861;0,974226;ns/op;true;20643k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;45,986327;0,9267;ns/op;true;20643k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,875989;0,406517;ns/op;true;20643k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;44,089359;0,299673;ns/op;true;20643k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,293008;0,591617;ns/op;true;20643k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,379746;0,308542;ns/op;true;23170k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;129,925133;25,864943;ns/op;true;23170k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,302836;0,565431;ns/op;true;23170k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,396416;0,298191;ns/op;true;23170k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,519095;0,293935;ns/op;true;23170k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;45,733599;0,609778;ns/op;true;23170k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,457914;0,474464;ns/op;true;23170k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,952425;1,709219;ns/op;true;26008k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;119,396927;2,090221;ns/op;true;26008k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,679275;0,645027;ns/op;true;26008k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,461568;0,473552;ns/op;true;26008k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,500351;1,919536;ns/op;true;26008k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,246786;0,569239;ns/op;true;26008k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,461785;1,027715;ns/op;true;26008k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;38,648419;0,68632;ns/op;true;29193k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;119,062064;3,102379;ns/op;true;29193k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,549505;0,369663;ns/op;true;29193k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,768504;0,645379;ns/op;true;29193k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;42,14837;0,599099;ns/op;true;29193k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,111301;0,272755;ns/op;true;29193k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,75705;1,218571;ns/op;true;29193k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;37,895512;0,287737;ns/op;true;32768k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;119,355346;4,759141;ns/op;true;32768k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,565429;0,939841;ns/op;true;32768k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,770392;0,806821;ns/op;true;32768k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,785815;0,595397;ns/op;true;32768k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,435548;0,297881;ns/op;true;32768k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;42,140313;1,183734;ns/op;true;32768k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,104071;0,960096;ns/op;true;36781k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;121,487071;14,339669;ns/op;true;36781k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;40,282275;0,866351;ns/op;true;36781k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;46,426502;0,98229;ns/op;true;36781k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;42,041762;0,282431;ns/op;true;36781k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;42,239723;0,694718;ns/op;true;36781k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;42,36179;0,609121;ns/op;true;36781k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;38,964865;1,049485;ns/op;true;41285k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;118,284125;1,587508;ns/op;true;41285k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;41,386077;0,513333;ns/op;true;41285k;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;45,882919;1,072067;ns/op;true;41285k;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;42,348994;0,980608;ns/op;true;41285k;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;44,394437;1,464123;ns/op;true;41285k;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;43,098306;0,585613;ns/op;true;41285k;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;39,312514;1,290555;ns/op;true;46341k;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;119,246591;5,653645;ns/op;true;46341k;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add;avgt;1;5;42,551687;1,438653;ns/op;true;46341k;FastUtil;true
