Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;RandomKeys;Size;Type;UseCapacity
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;12,711707;0,000919;B/op;true;10321;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;6,359135;0,000086;B/op;true;10321;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;6,357596;0,000133;B/op;true;10321;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;6,356801;0,000058;B/op;true;10321;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;6,357626;0,00012;B/op;true;10321;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;6,356803;0,000055;B/op;true;10321;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;7,784602;0,00009;B/op;true;11585;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;11,324653;0,000213;B/op;true;11585;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;5,665327;0,000038;B/op;true;11585;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;11,320956;0,000209;B/op;true;11585;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;5,663223;0,00004;B/op;true;11585;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;5,663942;0,000156;B/op;true;11585;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;5,663226;0,000038;B/op;true;11585;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;6,935151;0,00004;B/op;true;13004;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;10,088858;0,000474;B/op;true;13004;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;10,086821;0,000163;B/op;true;13004;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;10,085639;0,000246;B/op;true;13004;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;10,084975;0,000125;B/op;true;13004;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;10,08565;0,000298;B/op;true;13004;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;10,084971;0,000164;B/op;true;13004;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;6,178725;0,000078;B/op;true;14596;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;8,988727;0,000734;B/op;true;14596;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;8,986674;0,000125;B/op;true;14596;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;8,985622;0,000143;B/op;true;14596;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;8,985005;0,000092;B/op;true;14596;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;8,985625;0,000148;B/op;true;14596;OpenLinearMixModulo;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;8,984984;0,000142;B/op;true;14596;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;5,504439;0,000092;B/op;true;16384;SeparateChaining;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;16,008354;0,001393;B/op;true;16384;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;8,006011;0,000215;B/op;true;16384;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:·gc.alloc.rate.norm;avgt;1;5;8,00504;0,000302;B/op;true;16384;Koloboke;true
