Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;HashTable;Key;MissPercent;RandomKeys;Size;UseCapacity
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;37,984862;0,749495;ns/op;LockFree;Int;100;true;1825000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;40,354555;1,391589;ns/op;LockFree;Int;100;true;2048000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;43,353072;13,629994;ns/op;LockFree;Int;100;true;2299000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;42,861014;3,588528;ns/op;LockFree;Int;100;true;2580000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;42,74853;2,968411;ns/op;LockFree;Int;100;true;2896000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;44,274148;2,197374;ns/op;LockFree;Int;100;true;3251000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;43,891142;24,118132;ns/op;LockFree;Int;100;true;3649000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;39,964509;0,78262;ns/op;LockFree;Int;100;true;4096000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;42,689393;1,62634;ns/op;LockFree;Int;100;true;4598000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;46,238278;3,335434;ns/op;LockFree;Int;100;true;5161000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;46,662078;4,56792;ns/op;LockFree;Int;100;true;5793000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;47,981963;1,730832;ns/op;LockFree;Int;100;true;6502000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;47,515255;3,226057;ns/op;LockFree;Int;100;true;7298000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;42,261791;16,587891;ns/op;LockFree;Int;100;true;8192000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;43,964885;4,20441;ns/op;LockFree;Int;100;true;9195000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;47,632;0,703668;ns/op;LockFree;Int;100;true;10321000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;48,090624;4,667152;ns/op;LockFree;Int;100;true;11585000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;47,047968;5,996807;ns/op;LockFree;Int;100;true;13004000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;44,769564;3,124212;ns/op;LockFree;Int;100;true;14596000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;51,279362;5,273783;ns/op;LockFree;Int;100;true;16384000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,09394;0,266554;ns/op;Concurrent;Int;0;true;1024;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,742907;0,307571;ns/op;Concurrent;Int;0;true;1149;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,726404;0,64393;ns/op;Concurrent;Int;0;true;1290;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,588067;0,906164;ns/op;Concurrent;Int;0;true;1448;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,646123;0,271948;ns/op;Concurrent;Int;0;true;1625;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,584872;0,378561;ns/op;Concurrent;Int;0;true;1825;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,128638;0,65847;ns/op;Concurrent;Int;0;true;2048;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,687545;0,218657;ns/op;Concurrent;Int;0;true;2299;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;15,217839;0,127265;ns/op;Concurrent;Int;0;true;2580;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;15,059792;0,139025;ns/op;Concurrent;Int;0;true;2896;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,591982;0,462798;ns/op;Concurrent;Int;0;true;3251;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;15,803544;0,841823;ns/op;Concurrent;Int;0;true;3649;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;16,490956;0,872021;ns/op;Concurrent;Int;0;true;4096;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;17,035883;0,503314;ns/op;Concurrent;Int;0;true;4598;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;18,061814;0,24679;ns/op;Concurrent;Int;0;true;5161;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;19,569664;0,977875;ns/op;Concurrent;Int;0;true;5793;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;19,617752;0,481043;ns/op;Concurrent;Int;0;true;6502;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;21,925365;0,904461;ns/op;Concurrent;Int;0;true;7298;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;21,836345;0,409142;ns/op;Concurrent;Int;0;true;8192;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;23,069447;1,529815;ns/op;Concurrent;Int;0;true;9195;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;23,792175;1,336924;ns/op;Concurrent;Int;0;true;10321;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;24,496354;0,579407;ns/op;Concurrent;Int;0;true;11585;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;24,313107;2,035542;ns/op;Concurrent;Int;0;true;13004;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;24,865126;3,462841;ns/op;Concurrent;Int;0;true;14596;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;25,668524;0,738478;ns/op;Concurrent;Int;0;true;16384;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;163,169519;2,736035;ns/op;Concurrent;Int;0;true;1024000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;166,850838;32,618842;ns/op;Concurrent;Int;0;true;1149000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;170,861499;19,387368;ns/op;Concurrent;Int;0;true;1290000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;174,196931;3,029811;ns/op;Concurrent;Int;0;true;1448000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;176,273769;12,101865;ns/op;Concurrent;Int;0;true;1625000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;179,167888;19,060427;ns/op;Concurrent;Int;0;true;1825000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;181,442271;9,513454;ns/op;Concurrent;Int;0;true;2048000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;181,044161;50,133661;ns/op;Concurrent;Int;0;true;2299000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;186,958545;3,886166;ns/op;Concurrent;Int;0;true;2580000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;190,051816;9,977417;ns/op;Concurrent;Int;0;true;2896000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;185,275353;34,325001;ns/op;Concurrent;Int;0;true;3251000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;187,689925;2,407042;ns/op;Concurrent;Int;0;true;3649000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;188,521646;7,977527;ns/op;Concurrent;Int;0;true;4096000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;190,308511;3,932773;ns/op;Concurrent;Int;0;true;4598000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;191,732843;29,971108;ns/op;Concurrent;Int;0;true;5161000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;197,627824;49,205626;ns/op;Concurrent;Int;0;true;5793000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;190,165431;23,181951;ns/op;Concurrent;Int;0;true;6502000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;191,132332;89,467899;ns/op;Concurrent;Int;0;true;7298000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;193,806514;77,817013;ns/op;Concurrent;Int;0;true;8192000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;193,592991;31,82601;ns/op;Concurrent;Int;0;true;9195000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;196,890512;7,233007;ns/op;Concurrent;Int;0;true;10321000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;199,423589;27,734096;ns/op;Concurrent;Int;0;true;11585000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;192,833629;15,862127;ns/op;Concurrent;Int;0;true;13004000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;196,338771;25,233704;ns/op;Concurrent;Int;0;true;14596000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;222,101159;72,150619;ns/op;Concurrent;Int;0;true;16384000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;12,418462;0,817771;ns/op;Concurrent;Int;50;true;1024;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,737203;1,822415;ns/op;Concurrent;Int;50;true;1149;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,461579;0,101152;ns/op;Concurrent;Int;50;true;1290;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,180561;1,66858;ns/op;Concurrent;Int;50;true;1448;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;17,734898;0,294553;ns/op;Concurrent;Int;50;true;1625;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,383559;0,860098;ns/op;Concurrent;Int;50;true;1825;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;15,90964;0,577785;ns/op;Concurrent;Int;50;true;2048;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,716463;0,415625;ns/op;Concurrent;Int;50;true;2299;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;15,881147;2,441267;ns/op;Concurrent;Int;50;true;2580;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;17,279067;0,730495;ns/op;Concurrent;Int;50;true;2896;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;15,977796;0,420363;ns/op;Concurrent;Int;50;true;3251;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;17,698635;5,300351;ns/op;Concurrent;Int;50;true;3649;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;17,93894;0,583633;ns/op;Concurrent;Int;50;true;4096;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;18,782799;0,688296;ns/op;Concurrent;Int;50;true;4598;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;20,349617;0,490648;ns/op;Concurrent;Int;50;true;5161;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;21,889711;0,806624;ns/op;Concurrent;Int;50;true;5793;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;20,678057;0,300777;ns/op;Concurrent;Int;50;true;6502;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;22,174747;1,049168;ns/op;Concurrent;Int;50;true;7298;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;23,4352;1,278615;ns/op;Concurrent;Int;50;true;8192;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;23,761709;0,502593;ns/op;Concurrent;Int;50;true;9195;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;24,859144;1,678119;ns/op;Concurrent;Int;50;true;10321;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;25,900975;0,44029;ns/op;Concurrent;Int;50;true;11585;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;24,815525;0,774493;ns/op;Concurrent;Int;50;true;13004;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;25,948836;1,449704;ns/op;Concurrent;Int;50;true;14596;true
