Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;HashTable;Key;RandomKeys;Size;UseCapacity
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,164847;0,001556;B/op;Concurrent;Int;true;4598;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,383263;0,000255;B/op;Concurrent;Int;true;5161;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;37,686857;0,000307;B/op;Concurrent;Int;true;5793;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;42,106416;0,002041;B/op;Concurrent;Int;true;6502;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;41,004119;0,00144;B/op;Concurrent;Int;true;7298;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;40,021454;0,001447;B/op;Concurrent;Int;true;8192;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,14653;0,002555;B/op;Concurrent;Int;true;9195;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,366849;0,000999;B/op;Concurrent;Int;true;10321;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;37,672211;0,001922;B/op;Concurrent;Int;true;11585;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;42,092913;0,0023;B/op;Concurrent;Int;true;13004;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;40,992123;0,002943;B/op;Concurrent;Int;true;14596;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;40,010746;0,003943;B/op;Concurrent;Int;true;16384;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;40,014458;0,819314;B/op;Concurrent;Int;true;1024000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,107459;0,87713;B/op;Concurrent;Int;true;1149000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,370333;1,273642;B/op;Concurrent;Int;true;1290000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;37,678494;0,869276;B/op;Concurrent;Int;true;1448000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;42,077475;2,074569;B/op;Concurrent;Int;true;1625000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;40,973753;1,694649;B/op;Concurrent;Int;true;1825000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,962295;1,544993;B/op;Concurrent;Int;true;2048000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,145512;0,711681;B/op;Concurrent;Int;true;2299000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,286274;1,25965;B/op;Concurrent;Int;true;2580000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;37,623756;1,889369;B/op;Concurrent;Int;true;2896000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;42,078724;2,575212;B/op;Concurrent;Int;true;3251000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;41,069352;5,679694;B/op;Concurrent;Int;true;3649000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,980038;3,557929;B/op;Concurrent;Int;true;4096000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,007882;2,825531;B/op;Concurrent;Int;true;4598000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,393603;4,904665;B/op;Concurrent;Int;true;5161000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;37,519533;2,978957;B/op;Concurrent;Int;true;5793000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;42,024422;7,434551;B/op;Concurrent;Int;true;6502000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;40,869702;2,850097;B/op;Concurrent;Int;true;7298000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;40,241925;10,54984;B/op;Concurrent;Int;true;8192000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,410388;11,318376;B/op;Concurrent;Int;true;9195000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,223366;12,719089;B/op;Concurrent;Int;true;10321000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;37,640248;9,531733;B/op;Concurrent;Int;true;11585000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;42,041381;27,139115;B/op;Concurrent;Int;true;13004000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;40,898289;22,982147;B/op;Concurrent;Int;true;14596000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,986785;1,441485;B/op;Concurrent;Int;true;16384000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;50,085954;0,000303;B/op;ConcurrentV7;Int;true;1024;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;40,543076;0,000194;B/op;ConcurrentV7;Int;true;1149;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,609306;0,00046;B/op;ConcurrentV7;Int;true;1290;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;43,961324;0,000471;B/op;ConcurrentV7;Int;true;1448;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;45,760008;0,000258;B/op;ConcurrentV7;Int;true;1625;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;50,064666;0,000759;B/op;ConcurrentV7;Int;true;1825;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;49,105472;0,000345;B/op;ConcurrentV7;Int;true;2048;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,832972;0,000326;B/op;ConcurrentV7;Int;true;2299;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,979843;0,000679;B/op;ConcurrentV7;Int;true;2580;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;41,383998;0,001292;B/op;ConcurrentV7;Int;true;2896;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;48,99662;0,002332;B/op;ConcurrentV7;Int;true;3251;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;49,742982;0,001778;B/op;ConcurrentV7;Int;true;3649;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;48,396518;0,001593;B/op;ConcurrentV7;Int;true;4096;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,479777;0,001437;B/op;ConcurrentV7;Int;true;4598;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,663819;0,000532;B/op;ConcurrentV7;Int;true;5161;true
