Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;HashTable;Key;MissPercent;RandomKeys;Size;UseCapacity
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;500,694586;452,850178;ns/op;LockFree;LongString;50;true;1825000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;494,90556;77,750528;ns/op;LockFree;LongString;50;true;2048000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;541,626294;183,694023;ns/op;LockFree;LongString;50;true;2299000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;571,673194;132,740831;ns/op;LockFree;LongString;50;true;2580000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;542,65629;127,668323;ns/op;LockFree;LongString;50;true;2896000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;544,393692;101,659857;ns/op;LockFree;LongString;50;true;3251000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;550,907289;219,000913;ns/op;LockFree;LongString;50;true;3649000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;532,891575;213,710552;ns/op;LockFree;LongString;50;true;4096000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;541,930091;175,511683;ns/op;LockFree;LongString;50;true;4598000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;552,380686;152,947808;ns/op;LockFree;LongString;50;true;5161000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;553,860138;124,212717;ns/op;LockFree;LongString;50;true;5793000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;567,976798;77,851309;ns/op;LockFree;LongString;50;true;6502000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;591,576127;119,727853;ns/op;LockFree;LongString;50;true;7298000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;538,367337;158,749781;ns/op;LockFree;LongString;50;true;8192000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;560,840556;106,714273;ns/op;LockFree;LongString;50;true;9195000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;596,421482;1153,176775;ns/op;LockFree;LongString;50;true;10321000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;533,160621;769,959723;ns/op;LockFree;LongString;50;true;11585000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;10,638274;4,224097;ns/op;LockFree;LongString;100;true;1024;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;11,141097;0,951147;ns/op;LockFree;LongString;100;true;1149;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;11,212338;3,23605;ns/op;LockFree;LongString;100;true;1290;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;11,372464;4,118821;ns/op;LockFree;LongString;100;true;1448;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;11,418656;0,450651;ns/op;LockFree;LongString;100;true;1625;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;12,338595;0,549938;ns/op;LockFree;LongString;100;true;1825;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;11,420177;0,596306;ns/op;LockFree;LongString;100;true;2048;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;11,96461;1,60289;ns/op;LockFree;LongString;100;true;2299;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;12,053155;5,027959;ns/op;LockFree;LongString;100;true;2580;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;12,662737;1,956336;ns/op;LockFree;LongString;100;true;2896;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;12,890354;0,603156;ns/op;LockFree;LongString;100;true;3251;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;12,610485;2,452389;ns/op;LockFree;LongString;100;true;3649;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;12,021081;5,015549;ns/op;LockFree;LongString;100;true;4096;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;14,090314;2,76151;ns/op;LockFree;LongString;100;true;4598;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;13,166315;3,357742;ns/op;LockFree;LongString;100;true;5161;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;13,65137;8,943816;ns/op;LockFree;LongString;100;true;5793;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;15,244324;6,646584;ns/op;LockFree;LongString;100;true;6502;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;16,632796;1,579721;ns/op;LockFree;LongString;100;true;7298;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;14,95819;3,200045;ns/op;LockFree;LongString;100;true;8192;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;16,869576;4,880275;ns/op;LockFree;LongString;100;true;9195;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;18,948703;6,034656;ns/op;LockFree;LongString;100;true;10321;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;18,417741;1,857027;ns/op;LockFree;LongString;100;true;11585;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;22,851186;1,181314;ns/op;LockFree;LongString;100;true;13004;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;24,556739;6,937913;ns/op;LockFree;LongString;100;true;14596;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;19,816221;2,796802;ns/op;LockFree;LongString;100;true;16384;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;126,851897;106,072419;ns/op;LockFree;LongString;100;true;1024000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;141,754131;148,639589;ns/op;LockFree;LongString;100;true;1149000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;132,591977;98,777913;ns/op;LockFree;LongString;100;true;1290000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;135,238671;96,565827;ns/op;LockFree;LongString;100;true;1448000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;146,85522;73,44839;ns/op;LockFree;LongString;100;true;1625000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;130,065933;98,615375;ns/op;LockFree;LongString;100;true;1825000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;96,709188;9,914822;ns/op;LockFree;LongString;100;true;2048000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;133,319484;134,390871;ns/op;LockFree;LongString;100;true;2299000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;145,419483;106,954959;ns/op;LockFree;LongString;100;true;2580000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;146,404971;131,718557;ns/op;LockFree;LongString;100;true;2896000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;148,333755;118,801589;ns/op;LockFree;LongString;100;true;3251000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;153,885484;104,597744;ns/op;LockFree;LongString;100;true;3649000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;144,173185;117,062223;ns/op;LockFree;LongString;100;true;4096000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;150,612291;87,45846;ns/op;LockFree;LongString;100;true;4598000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;158,434247;67,854927;ns/op;LockFree;LongString;100;true;5161000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;183,671836;714,864805;ns/op;LockFree;LongString;100;true;5793000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;203,88197;938,469133;ns/op;LockFree;LongString;100;true;6502000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;206,332727;1145,134782;ns/op;LockFree;LongString;100;true;7298000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;166,550441;581,889169;ns/op;LockFree;LongString;100;true;8192000;true
